"_id","singkat","hasil"
"3266","smpaikn","sampaikan"
"3267","smpati","simpati"
"3269","smph","sumpah"
"3270","smpi","sampai"
"3271","smpingan","sampingan"
"3272","smpurna","sempurna"
"3273","smtr","semester"
"3275","smw","semua"
"3276","smwa","semua"
"3277","sna","sana"
"3279","sndirian","sendirian"
"3280","sndr","sendiri"
"3281","snen","senin"
"3282","sneng","senang"
"3283","sng","senang"
"3284","sngaja","sengaja"
"3285","sngat","sangat"
"3286","sngj","sengaja"
"3288","snguh","sungguh"
"3289","snilai","senilai"
"3290","so","jadi"
"3292","sodaraan","bersaudara"
"3293","sodaramu","saudaramu"
"3294","sodaran","bersaudara"
"3295","sodarany","saudaranya"
"3296","solat","salat"
"3298","spnjag","sepanjang"
"3301","sprtinya","sepertinya"
"3303","spti","seperti"
"3305","sptnya","sepertinya"
"3306","spu2","sepupu"
"3307","spupu","sepupu"
"3308","sputar","seputar"
"3310","spya","supaya"
"3311","srapan","sarapan"
"3312","sratus","seratus"
"3314","sribu","seribu"
"3316","srius","serius"
"3317","sruh","suruh"
"3318","srvcnya","servisnya"
"3319","srvice","servis"
"3320","standard","standar"
"3321","statement","kalimat"
"3322","stdy","studi"
"3323","stengah","setengah"
"3324","stgah","setengah"
"3326","stia","setia"
"3328","sticker","stiker"
"3329","still","masih"
"3330","stingi","setinggi"
"3331","stlah","setelah"
"3333","stngah","setengah"
"3335","stock","persediaan"
"3336","stuju","setuju"
"3337","stupid","bodoh"
"3338","subjec","subjek"
"3339","subject","subjek"
"3340","sulsel","sulawesi selatan"
"3341","sumpeh","sumpah"
"3342","sumph","sumpah"
"3343","sunguh","sungguh"
"3344","sunguh-sunguh","sungguh-sungguh"
"3345","sunguh2","sungguh-sungguh"
"3346","sunguhan","sungguhan"
"3347","swt","subhanahu wata'ala"
"3351","syp","siapa"
"3352","sypa","siapa"
"3353","syudah","sudah"
"3354","syukr","terimakasih"
"3355","syukron","terimakasih"
"3356","tahzan","bersedih"
"3357","tajir","kaya"
"3358","tak","tidak"
"3359","takada","tidak ada"
"3360","takan","tidak akan"
"3361","takboleh","tidak boleh"
"3362","takda","tidak ada"
"3363","takdapat","tidak dapat"
"3364","takde","tidak ada"
"3365","takdo","tidak ada"
"3366","takeabath","mandi"
"3367","takjugak","tidak juga"
"3368","takkan","tidak akan"
"3369","takleh","tidak boleh"
"3370","taklukan","taklukkan"
"3371","takmau","tidak mau"
"3372","takmintak","saya minta"
"3373","taknak","tidak enak"
"3374","taknampak","tidak nampak"
"3375","takok","tanya"
"3376","takon","tanya"
"3377","takpa","tidak apa-apa"
"3378","takpe","tidak apa-apa"
"3379","taksuka","tidak suka"
"3380","taktau","tidak tau"
"3381","tanggalny","tanggalnya"
"3382","tanggane","tetangganya"
"3383","tangi","bangun"
"3384","tangkep","tangkap"
"3385","tangkiny","tangkinya"
"3386","tanguh","tangguh"
"3387","tangung","tanggung"
"3388","tanks","terimakasih"
"3389","tanye","tanya"
"3390","tar","nanti"
"3391","tasih","masih"
"3392","taudah","tau dah"
"3393","taudeh","tau dah"
"3394","taugak","tau tidak"
"3395","taun","tahun"
"3396","taunan","tahunan"
"3397","taunih","tau nih"
"3398","tauny","taunya"
"3400","tdaftar","terdaftar"
"3403","tdiny","tadinya"
"3404","tdinya","tadinya"
"3406","tebakar","terbakar"
"3407","tebel","tebal"
"3408","tebengkalai","terbengkalai"
"3409","tegoran","teguran"
"3410","tejual","terjual"
"3411","tekape","Tempat Kejadian Perkara"
"3412","tekok","tanya"
"3413","tekon","tanya"
"3414","telfon","telepon"
"3415","telimakacih","terimakasih"
"3416","telp","telepon"
"3418","telu","tiga"
"3419","temn","teman"
"3420","tenks","terimakasih"
"3421","tenkyu","terimakasih"
"3422","tentuin","tentukan"
"3423","terbnyak","terbanyak"
"3424","tereak","teriak"
"3425","terpangang","terpanggang"
"3427","teteup","tetap"
"3428","teu","tidak"
"3429","tga","tega"
"3430","tgah","tengah"
"3431","tgantung","tergantung"
"3432","tggal","tanggal"
"3433","tggalan","tanggalan"
"3434","tggi","tinggi"
"3437","tgihan","tagihan"
"3438","tgjawab","tanggungjawab"
"3439","tgkat","tingkat"
"3444","thanx","terimakasih"
"3445","they","mereka"
"3448","tidor","tidur"
"3449","tiker","tikar"
"3450","time","waktu"
"3451","timnas","tim nasional"
"3452","tingal","tinggal"
"3453","tingalen","tinggalkan saja"
"3454","tingalin","tinggalkan"
"3455","tinggl","tinggal"
"3456","tingi","tinggi"
"3457","tjawab","terjawab"
"3458","tjd","terjadi"
"3459","tkejut","terkejut"
"3460","tkg","tukang"
"3461","tki","tenaga kerja Idonesia"
"3462","tkp","Tempat Kejadian Perkara"
"3463","tkpaham","tidak paham"
"3464","tkpe","Tempat Kejadian Perkara"
"3465","tks","terimakasih"
"3466","tku","beli"
"3468","tkutnya","takutnya"
"3469","tlah","telah"
"3470","tlanjur","terlanjur"
"3471","Tlf","telepon"
"3476","tlor","telor"
"3479","tlpnan","teleponan"
"3480","tman","teman"
"3482","tmben","tumben"
"3484","tmbhan","tambahan"
"3485","tmbhn","tambahan"
"3487","tmenan","berteman"
"3488","tmenya","temannya"
"3490","tmnin","temani"
"3491","tmnny","temannya"
"3492","tmnnya","temannya"
"3494","tmpat2","tempat-tempat"
"3495","tmpatny","tempatnya"
"3498","tmt","tamat"
"3499","tmu","temu"
"3500","tmukn","temukan"
"3501","tnang","tenang"
"3502","tndk","tindak"
"3503","tndng","tanding"
"3504","tng","tenang"
"3505","tngah","tengah"
"3506","tngal","tinggal"
"3507","tngerang","tangerang"
"3509","tnggi","tinggi"
"3510","tnggl","tinggal"
"3511","tnggu","tunggu"
"3512","tnggung","tanggung"
"3513","tngh","tengah"
"3514","tngi","tinggi"
"3515","tngkap","tangkap"
"3516","tngkrongan","tongkrongan"
"3517","tngl","tinggal"
"3518","tngn","tangan"
"3519","tngrng","tangerang"
"3520","tngu","tunggu"
"3521","tnp","tanpa"
"3523","tntu","tentu"
"3526","tnyaen","tanyakan"
"3527","tnye","tanya"
"3528","tnykan","tanyakan"
"3530","to","untuk"
"3531","today","hari ini"
"3532","tonight","malam ini"
"3537","trbaik","terbaik"
"3538","trbang","terbang"
"3539","trbaru","terbaru"
"3540","trbng","terbang"
"3541","trbntuk","terbentuk"
"3542","trbnyk","terbanyak"
"3543","trbuat","terbuat"
"3544","trcela","tercela"
"3545","tresno","suka"
"3546","trf","tarif"
"3547","trget","target"
"3548","trgntung","tergantung"
"3549","trguling","terguling"
"3550","trhambat","terhambat"
"3551","trhormat","terhormat"
"3552","trhrmat","terhormat"
"3553","triak","teriak"
"3555","trjual","terjual"
"3556","trkait","terkait"
"3557","trkenal","terkenal"
"3558","trkhir","terakhir"
"3559","trktir","traktir"
"3561","trlanjur","terlanjur"
"3562","trlihat","terlihat"
"3563","trllu","terlalu"
"3564","trlu","terlalu"
"3566","trmasuk","termasuk"
"3567","trminal","terminal"
"3568","trminat","terminat"
"3569","trmksi","terimakasih"
"3571","trnsaksi","transaksi"
"3572","trnsksi","transaksi"
"3575","trptong","terpotong"
"3576","trpuji","terpuji"
"3578","trserah","terserah"
"3579","trtentu","tertentu"
"3582","trust","terpercaya"
"3583","trutama","terutama"
"3584","truth","kebenaran"
"3585","try","mencoba"
"3586","trz","terus"
"3588","ttap","tetap"
"3591","ttng","tentang"
"3592","ttpi","tetapi"
"3593","ttwa","tertawa"
"3595","tuiter","twitter"
"3596","tuiteran","twitteran"
"3597","tuiterku","twitterku"
"3598","tuker","tukar"
"3600","tukoke","belikan"
"3601","tukokne","belikan"
"3602","tukokno","belikan"
"3603","tukr","tukar"
"3604","tuku","beli"
"3605","tukuen","beli saja"
"3606","tungu","tunggu"
"3607","tungulah","tunggulah"
"3608","tunjukan","tunjukkan"
"3609","tunjukin","tunjukkan"
"3610","turu","tidur"
"3611","tv","televisi"
"3612","twet","tweet"
"3613","twit","tweet"
"3614","twiter","twitter"
"3615","twiteran","twitteran"
"3616","u","kamu"
"3617","u/","untuk"
"3621","Ude","sudah"
"3624","uga","tidak"
"3625","ugak","tidak"
"3626","ujan","hujan"
"3627","uke","oke"
"3628","ulngn","ulangan"
"3629","ultah","ulang tahun"
"3630","ulth","ulang tahun"
"3631","uncle","paman"
"3632","unyu","lucu"
"3633","unyukan","lucukan"
"3634","utamain","utamakan"
"3636","vacation","liburan"
"3637","vidio","video"
"3638","w","saya"
"3639","wadh","aduh"
"3640","wadoh","aduh"
"3641","wadon","perempuan"
"3642","wadu","aduh"
"3644","wae","saja"
"3645","wagub","wakil gubernur"
"3646","wait","tunggu"
"3647","walaupn","walaupun"
"3648","want","ingin"
"3649","wareg","kenyang"
"3650","warkop","warung kopi"
"3651","warteg","warung tegal"
"3652","wat","untuk"
"3653","web","situs"
"3654","website","situs"
"3655","wedok","perempuan"
"3656","wekday","weekday"
"3657","wekeend","akhir pekan"
"3658","wekend","akhir pekan"
"3659","wes","sudah"
"3660","what","apa"
"3661","when","kapan"
"3662","where","dimana"
"3663","while","ketika"
"3664","why","kenapa"
"3665","win","menang"
"3666","wis","sudah"
"3669","wktuny","waktunya"
"3670","wktunya","waktunya"
"3671","wnita","wanita"
"3672","woman","wanita"
"3673","women","wanita"
"3674","wonten","ada"
"3675","Wontene","yang ada"
"3676","words","kata"
"3677","work","bekerja"
"3678","world","dunia"
"3679","wrn","warna"
"3680","wrna","warna"
"3681","wtf","bangsat"
"3682","Wuedan","edan"
"3683","yaolo","Ya Allah"
"3684","yaoloh","Ya Allah"
"3685","Yaowoh","Ya Allah"
"3686","yaud","ya sudah"
"3687","Yauda","ya sudah"
"3688","yaudah","ya sudah"
"3689","Yaude","ya sudah"
"3690","yaudeh","ya sudah"
"3692","yawdah","ya sudah"
"3693","yawes","ya sudah"
"3694","yaweslah","ya sudahlah"
"3695","yawlloh","Ya Allah"
"3696","yawloh","Ya Allah"
"3697","Yawoh","Ya Allah"
"3698","Ydh","ya sudah"
"3699","year","tahun"
"3700","yearbok","buku tahunan"
"3701","yearbook","buku tahunan"
"3702","yegak","iya tidak"
"3703","yes","ya"
"3706","yo","ya"
"3707","yoi","ya"
"3708","you","kamu"
"3709","yowes","ya sudah"
"3710","yoweslah","ya sudahlah"
"3711","yowis","ya sudah"
"3712","yth","yang terhormat"
"3713","yudeh","ya sudah"
"3714","yudh","ya sudah"
"3715","ywd","ya sudah"
"3716","ywdah","ya sudah"
"3718","ywdhlh","ya sudahlah"
"3719","ywis","ya sudah"
"3720","rp","rupiah"
"3721","kalai","kalau"
"3722","abgny","abangnya"
"3725","adek","adik"
"3726","adik2","adik-adik"
"3727","adik2ku","adik-adikku"
"3728","adikny","adiknya"
"3729","adiknyah","adiknya"
"3730","adiku","adikku"
"3731","adikya","adiknya"
"3732","adilanya","adilannya"
"3733","adill","adil"
"3734","adknya","adiknya"
"3735","adl","adalah"
"3736","adlah","adalah"
"3737","adlh","adalah"
"3738","adminirtrasi","administrasi"
"3739","administarasi","administrasi"
"3740","administasi","administrasi"
"3741","administrai","administrasi"
"3742","administratror","administrator"
"3743","admistrasi","administrasi"
"3744","admnistrasi","administrasi"
"3745","adnak","anak"
"3746","advoksi","advokasi"
"3747","adyminitrasi","administrasi"
"3748","aeperti","seperti"
"3749","afdapun","adapun"
"3750","afimasi","afirmasi"
"3751","aga","agak"
"3752","agma","agama"
"3753","agr","agar"
"3754","ah0k","ahok"
"3758","ajalah","saja"
"3760","ajh","saja"
"3762","akhirmya","akhirnya"
"3763","akhirna","akhirnya"
"3764","akhirny","akhirnya"
"3765","akhirya","akhirnya"
"3766","akhr","akhir"
"3767","akhrnya","akhirnya"
"3768","akhry","akhirnya"
"3769","akhrya","akhirnya"
"3770","akiba","akibat"
"3771","akibar","akibat"
"3772","akibatx","akibat"
"3773","akibt","akibat"
"3774","akihrnya","akhirnya"
"3775","akir2","akhir"
"3776","akirnya","akhirnya"
"3777","akitf","aktif"
"3778","akn","akan"
"3779","akomodir","akomodasi"
"3780","akrditasi","akreditasi"
"3781","akreditas","akreditasi"
"3782","akrena","karena"
"3783","akt","akta"
"3784","akte","akta"
"3785","aktenya","aktanya"
"3786","akter","akta"
"3787","akternatif","alternatif"
"3788","aktifasi","aktivasi"
"3789","aktifasinya","aktivasinya"
"3790","aktifias","aktivitas"
"3791","aktifis","aktivis"
"3792","aktifitas","aktivitas"
"3793","aktifitaspengerjaan","aktivitas pengerjaan"
"3794","aktiftas","aktivitas"
"3795","aktip","aktif"
"3796","aktipitas","aktivitas"
"3797","aktivsi","aktivasi"
"3799","alaasn","alasan"
"3800","alalamat","alamat"
"3801","alama","alamat"
"3802","alamaku","alamatku"
"3803","alamamat","alamat"
"3804","alamatna","alamatnya"
"3805","alamatny","alamatnya"
"3806","alamt","alamat"
"3807","alamtnya","alamatnya"
"3808","alanat","alamatnya"
"3809","alangakah","alangkah"
"3810","alangka","alangkah"
"3811","alasa","alasan"
"3812","alasaan","alasan"
"3813","alasaannya","alasannya"
"3814","alasane","alasan"
"3815","alasanx","alasan"
"3816","alasanya","alasannya"
"3817","alasanyajl","alasannya"
"3818","alasn","alasan"
"3819","alasnya","alasannya"
"3820","alassan","alasan"
"3821","alassannm","alasan"
"3822","alatm","alat"
"3823","alesan","alasan"
"3824","almamat","alamat"
"3825","almarhm","almarhum"
"3826","almarhumah","almarhum"
"3827","almat","alamat"
"3828","almh","almarhum"
"3829","almhum","almarhum"
"3831","almta","alamat"
"3832","almtny","alamatnya"
"3833","almtnya","alamatnya"
"3834","almtx","alamat"
"3835","alngkah","alangkah"
"3836","alnjutnya","selanjutnya"
"3837","alon2","calon"
"3838","alsan","alasan"
"3839","alsannya","alasannya"
"3840","alsanx","alasan"
"3842","alsnnya","alasannya"
"3843","alsnya","alasannya"
"3844","alumnium","aluminium"
"3845","ambilny","ambilnya"
"3846","ambily","ambilnya"
"3847","ambl","ambil"
"3848","amblnya","ambilnya"
"3849","ambuk","ambruk"
"3850","ambulan","ambulans"
"3851","ambulancea","ambulans"
"3852","amen","amen"
"3853","amengalami","mengalami"
"3854","america","amerika"
"3855","amet","sangat"
"3856","amiin","amin"
"3857","ampai","sampai"
"3859","amplopmya","amplopnya"
"3863","anakx","anak"
"3864","anaky","anaknya"
"3865","anakya","anaknya"
"3867","angg0ta","anggota"
"3868","anggkot","angkot"
"3869","anggotta","anggota"
"3870","anggp","anggap"
"3871","anggt","anggota"
"3872","anggta","anggota"
"3873","angkmutan","angkutan"
"3874","angkor","angkot"
"3875","angkots","angkot"
"3876","angkt","angkota"
"3877","angktn","angkutan"
"3878","angktnya","angkutannya"
"3879","angkuatn","angkutan"
"3880","angkutam","angkutan"
"3881","angkutn","angkutan"
"3882","angrn","anggaran"
"3883","anjurn","anjuran"
"3884","anknya","anak"
"3885","ankot","angkot"
"3886","anku","anakku"
"3887","antr","antara"
"3888","antra","antara"
"3889","antran","antiran"
"3890","antre","antri"
"3891","antrean","antrian"
"3892","antreannya","antriannya"
"3893","antrenya","antrinya"
"3894","ap","apa"
"3895","apabula","apabila"
"3896","apadahal","padahal"
"3897","apah","apa"
"3898","apahkah","apakah"
"3899","apain","apakan"
"3900","apak","apa"
"3901","apaka","apakah"
"3902","apakaah","apakah"
"3903","apakaha","apakah"
"3904","apakahh","apakah"
"3905","apakakah","apakah"
"3906","apakh","apakah"
"3907","apalagiq","apalagi"
"3908","apalagir","apalagi"
"3909","apalagmi","apalagi"
"3910","apalg","apalagi"
"3911","apalgi","apalagi"
"3912","apap","apapun"
"3913","apapu","apapun"
"3914","aparatny","aparatnya"
"3915","aparaty","aparatnya"
"3916","apartemen2","apartemen"
"3917","apartement","apartemen"
"3918","apartemet","apartemen"
"3919","apartmen","apartemen"
"3920","apartment","apartemen"
"3921","apartrment","apartemen"
"3922","apatkanya","dapatkannya"
"3923","apbila","apabila"
"3924","apbla","apabila"
"3925","apdahal","padahal"
"3926","aperatur","aparatur"
"3927","aperhatikan","perhatikan"
"3928","apk","apakah"
"3929","apka","apakah"
"3930","apkah","apakah"
"3931","apkh","apakah"
"3932","aplg","apalagi"
"3933","aplgi","apalagi"
"3934","apo","apa"
"3935","aporan","laporan"
"3936","apotik","apotek"
"3937","apotiknya","apoteknya"
"3938","apotk","apotek"
"3939","appa","apa"
"3940","appun","apapun"
"3941","aprarat","aparat"
"3942","aprat","aparat"
"3943","apratur","aparatur"
"3944","apresia","apresiasi"
"3945","apresiai","apresiasi"
"3946","apresinya","apresiasinya"
"3947","aprl","april"
"3948","aprt","aparatur"
"3949","aprtemen","apartemen"
"3950","apsen","absen"
"3952","aqar","agar"
"3953","araha","arahan"
"3954","arahn","arahan"
"3955","argument","argumen"
"3956","arh","arah"
"3957","asangat","sangat"
"3958","asesor","aksesoris"
"3959","asesoris","aksesoris"
"3960","asesorisnya","aksesorisnya"
"3961","asetiap","setiap"
"3962","asik","asyik"
"3963","asikin","asyik"
"3964","asliya","aslinya"
"3965","asosoris","aksesoris"
"3966","aspxsetelah","setelah"
"3967","asset","aset"
"3968","assetnya","asetnya"
"3969","ataau","atau"
"3970","asek","asik"
"3971","ati2","hati-hati"
"3972","atit","sakit"
"3973","ato","atau"
"3976","ayang","sayang"
"3977","ayuk","ayo"
"3978","bae","baik"
"3979","bagaimmana","bagaimana"
"3980","bagaimn","bagaimana"
"3981","bagaimna","bagaimana"
"3982","bagaina","bagaimana"
"3983","bagamaina","bagaimana"
"3984","bagaman","bagaimana"
"3985","bagamana","bagaimana"
"3986","bagamna","bagaimana"
"3987","bagay","bagaimana"
"3988","bagaymana","bagaimana"
"3989","bagaymna","bagaimana"
"3990","bagi2","bagi-bagi"
"3991","bagi2x","bagi-bagi"
"3992","bagiat","bagian"
"3993","bgian","bagian"
"3994","bagika","bagikan"
"3995","bagikn","bagikan"
"3996","bagiman","bagaimana"
"3997","bagimana","bagaimana"
"3998","bagimna","bagaimana"
"3999","baginy","baginya"
"4000","bags","bagus"
"4001","baguaimana","bagaimana"
"4002","bagunan","bangunan"
"4003","bagus2","bagus-bagus"
"4004","bahkan0","bahkan"
"4005","bahklan","bahkan"
"4006","bahkn","bahkan"
"4007","bahua","bahwa"
"4008","bahw","bahwa"
"4009","bahwah","bahwa"
"4010","baimana","bagaimana"
"4011","bakalan","akan"
"4012","balekkn","kembalikan"
"4014","balikan","balikkan"
"4015","banget","sekali"
"4016","bangett","sangat"
"4017","bany","banyak"
"4018","banyakin","perbanyak"
"4019","banya","banyak"
"4020","banyk","banyak"
"4021","banyaak","banyak"
"4022","barengan","bersamaan"
"4023","baso","bakso"
"4024","bcs","bisa"
"4025","bct","bicara"
"4026","bdan","badan"
"4028","bdn","badan"
"4029","becanda","bercanda"
"4030","bedua","berdua"
"4032","bekel","bekal"
"4033","belom","belum"
"4034","belon","belum"
"4035","bener","benar"
"4036","bener2","benar-benar"
"4037","beneran","benar"
"4038","berantem","bertengkar"
"4039","berenti","berhenti"
"4040","bete","sebal"
"4041","bg","bagi"
"4042","bgd","sangat"
"4043","bget","sangat"
"4044","bgi","bagi"
"4045","bgini","begini"
"4046","bgitu","begitu"
"4047","bgks","bungkus"
"4053","bgus","bagus"
"4054","bhn","bahan"
"4056","bhw","bahwa"
"4057","bhwa","bahwa"
"4058","bhy","bahaya"
"4059","bj","baju"
"4060","bju","baju"
"4061","bk","buku"
"4062","bkan","bukan"
"4063","bkin","bikin"
"4064","bkl","bakal"
"4066","bkr","bakar"
"4067","bks","bungkus"
"4068","bl","beli"
"4069","blajar","belajar"
"4071","blh","boleh"
"4072","bli","beli"
"4073","blik","balik"
"4074","bljr","belajar"
"4076","blkg","belakang"
"4077","blkng","belakang"
"4078","blkang","belakang"
"4079","blkngny","belakangnya"
"4083","blngn","bilang"
"4087","bndg","bandung"
"4088","bndr","bandar"
"4090","bneran","benar"
"4091","bnget","sangat"
"4092","bngks","bungkus"
"4093","bngng","bingung"
"4094","bngt","sangat"
"4095","bngun","bangun"
"4097","bnrbnr","benar-benar"
"4099","bntar","sebentar"
"4101","bnyak","banyak"
"4103","bnykny","banyaknya"
"4104","bobo","tidur"
"4105","bobok","tidur"
"4109","bosen","bosan"
"4111","br","baru"
"4112","brangkat","berangkat"
"4113","brani","berani"
"4114","brapa","berapa"
"4115","brarti","berarti"
"4116","bras","beras"
"4117","brasa","berasa"
"4119","brgkt","berangkat"
"4120","brhsl","berhasil"
"4121","brjln","berjalan"
"4122","brkfst","breakfast"
"4123","brkt","berangkat"
"4124","brmslh","bermasalah"
"4125","brngkt","berangkat"
"4128","brrti","berarti"
"4129","brs","beres"
"4130","brshbt","bersahabat"
"4131","brsm","bersama"
"4132","brthn","bertahan"
"4133","brtmn","berteman"
"4134","brtny","bertanya"
"4141","btg","batang"
"4143","btl","betul"
"4145","buad","buat"
"4146","buatin","buatkan"
"4152","bynk","banyak"
"4154","cakep","cakap"
"4156","capek","capai"
"4160","ckp","cukup"
"4161","ckrg","sekarang"
"4162","ckup","cukup"
"4163","cm","cuma"
"4164","cma","cuma"
"4165","cman","hanya"
"4166","cmn","hanya"
"4167","cmpk","cempaka"
"4169","cpat","cepat"
"4170","cpet","cepat"
"4172","cptn","cepatan"
"4173","cra","cara"
"4175","cth","contoh"
"4177","cw","cewek"
"4178","cwe","cewek"
"4180","d","di"
"4182","dalem","dalam"
"4183","dalm","dalam"
"4184","dapet","dapat"
"4185","dapetin","mendapatkan"
"4187","dblg","dibilang"
"4188","dblkng","dibelakang"
"4190","dbwt","dibuat"
"4191","dbyr","dibayar"
"4192","denger","dengar"
"4193","dftr","daftar"
"4195","dgan","dengan"
"4202","dlrng","dilarang"
"4206","dmkn","dimakan"
"4209","dmnmn","dimana-mana"
"4210","dmny","dimananya"
"4214","dngar","dengar"
"4218","dngr","dengar"
"4222","doyan","suka"
"4223","dpan","depan"
"4225","dpk","depok"
"4226","dpkrkn","dipikirkan"
"4229","dtgny","datangnya"
"4230","dtmbh","ditambah"
"4232","emang","memang"
"4233","emangnya","memangnya"
"4234","emank","memang"
"4238","enggak","tidak"
"4241","ente","anda"
"4242","faham","paham"
"4243","fb","facebook"
"4246","gbr","gambar"
"4247","gdg","gudang"
"4248","gembel","jelek"
"4255","gmana","bagaimana"
"4259","gmpg","gampang"
"4260","gmpng","gampang"
"4261","gratisan","gratis"
"4265","hbskn","habiskan"
"4266","hlang","hilang"
"4267","hlg","hilang"
"4268","hlm","halaman"
"4269","hlmn","halaman"
"4273","hrap","harap"
"4275","hrgny","harganya"
"4277","hrp","harap"
"4279","hrsny","harusnya"
"4281","hti","hati"
"4282","hy","hai"
"4283","iansia","lansia"
"4284","idup","hidup"
"4287","ingetin","ingatkan"
"4291","it","itu"
"4292","item","hitam"
"4293","itumah","itu"
"4295","iyoo","iya"
"4296","jadiin","jadi"
"4300","jdny","jadinya"
"4301","jdnya","jadinya"
"4302","jdwl","jadwal"
"4303","jem","jam"
"4306","jgan","jangan"
"4307","jglh","jagalah"
"4309","jgnjgn","jangan-jangan"
"4313","jkarta","jakarta"
"4317","jm","jam"
"4318","jmbtn","jembatan"
"4319","jml","jumlah"
"4322","jmt","jumat"
"4323","jng","jangan"
"4324","jngan","jangan"
"4325","jngn","jangan"
"4326","jpn","jepang"
"4327","jrg","jarang"
"4328","jrng","jarang"
"4329","jt","juta"
"4332","jwbn","jawaban"
"4333","jwbny","jawabannya"
"4334","k","ke"
"4336","kalee","kali"
"4339","kampng","kampung"
"4341","karoke","karaoke"
"4343","kau","kamu"
"4345","kayanya","kayaknya"
"4346","kbnykn","kebanyakan"
"4348","kbtln","kebetulan"
"4349","kbykn","kebanyakan"
"4351","kcl","kecil"
"4352","kcmatan","kecamatan"
"4353","kcmtn","kecamatan"
"4354","kecakepan","kecakapan"
"4356","kel","kelurahan"
"4358","kelar","selesai"
"4362","kepla","kepala"
"4364","kesel","kesal"
"4367","keujanan","kehujanan"
"4371","khabar","kabar"
"4372","khan","kan"
"4373","khsny","khususnya"
"4374","khwtr","khawatir"
"4375","kl","kalau"
"4376","klau","kalau"
"4378","kli","kali"
"4379","klmpk","kelompok"
"4381","klp","kelompok"
"4386","kluarg","keluarga"
"4388","klurahan","kelurahan"
"4389","klurga","keluarga"
"4390","klurganya","keluarganya"
"4391","klurhan","kelurahan"
"4399","kmlpks","kompleks"
"4400","kmps","kamus"
"4414","knyng","kenyang"
"4415","komp","kompleks"
"4416","komplek","kompleks"
"4417","konsen","konsentrasi"
"4418","koq","kok"
"4419","kosan","kost"
"4421","kp","kampung"
"4425","kpg","kampung"
"4426","kpgn","ingin"
"4427","kpla","kepala"
"4429","kpngn","ingin"
"4430","krena","karena"
"4434","krng","kurang"
"4435","krnnya","karenanya"
"4436","krupuk","kerupuk"
"4437","krta","kereta"
"4442","ksmptn","kesempatan"
"4446","ktdrn","ketiduran"
"4449","ktr","kantor"
"4450","ku","aku"
"4451","kuatir","khawatir"
"4457","lagian","lagi"
"4458","langsng","langsung"
"4460","lb","lembar"
"4463","lemes","lemas"
"4466","lgkp","lengkap"
"4467","lgs","langsung"
"4472","lm","lama"
"4479","lnsg","langsung"
"4480","lnsng","langsung"
"4483","lpngn","lapangan"
"4484","lpr","lapar"
"4485","lsg","langsung"
"4487","lvl","level"
"4489","makn","makan"
"4491","malem2","malam-malam"
"4492","mampet","mampat"
"4495","manggil","panggil"
"4496","mano","mana"
"4498","masala","masalah"
"4500","masakin","masakan"
"4501","maslh","masalah"
"4502","mat","selamat"
"4504","mdgn","baikan"
"4506","mdpt","mendapat"
"4507","mesen","pesan"
"4509","mf","maaf"
"4513","mhs","mahasiswa"
"4514","mhsw","mahasiswa"
"4516","milih","pilih"
"4517","minjem","pinjam"
"4518","miskn","miskin"
"4519","mk","maka"
"4522","mkanan","makanan"
"4525","mksdny","maksudnya"
"4527","mksdq","maksudku"
"4534","mndapapt","mendapat"
"4535","mndapat","mendapat"
"4536","mndapatkan","mendapatkan"
"4537","mndaptkan","mendapatkan"
"4538","mndaptkn","mendapatkan"
"4539","mndptkn","mendapatkan"
"4541","mng","menang"
"4547","mntp","mantap"
"4549","mnyngkn","menyenangkan"
"4551","moga","semoga"
"4552","mosok","masa"
"4557","msalh","masalah"
"4561","msk","masuk"
"4562","mskn","miskin"
"4563","mskin","miskin"
"4564","msl","misal"
"4568","muke","muka"
"4569","mulu","terus"
"4570","mungkn","mungkin"
"4571","musti","harus"
"4573","nabung","tabung"
"4575","nahan","tahan"
"4582","nelen","telan"
"4587","ngajak","mengajak"
"4588","ngajar","ajar"
"4591","ngambek","marah"
"4598","ngegosip","gosip"
"4605","ngetik","ketik"
"4609","ngidam","idam"
"4616","ngmbl","mengambil"
"4618","ngobrol","bicara"
"4619","ngomong","bicara"
"4621","ngunyah","kunyah"
"4622","ngurus","urus"
"4623","ninggalin","tinggalkan"
"4624","nmbh","tambah"
"4625","nmny","namanya"
"4628","nnti","nanti"
"4629","nntn","nonton"
"4634","nraktir","traktir"
"4635","ntah","entah"
"4641","ntu","itu"
"4642","nungguin","tunggu"
"4643","ny","nya"
"4644","nyakitin","menyakiti"
"4645","nyalain","nyalakan"
"4647","nyangka","sangka"
"4648","nyantai","santai"
"4649","nyari","cari"
"4650","nyebelin","menyebalkan"
"4653","nyetel","setel"
"4654","nyiksa","menyiksa"
"4655","nyoba","coba"
"4656","nyobain","coba"
"4657","nyuci","cuci"
"4658","nyuruh","suruh"
"4659","nyusul","susul"
"4660","okeh","baik"
"4661","ol","online"
"4662","olh","oleh"
"4666","ortu","orangtua"
"4667","pa","bapak"
"4668","pak","bapak"
"4669","pait","pahit"
"4672","pantesan","pantas"
"4675","pcrny","pacarnya"
"4676","pd","pada"
"4681","pengin","ingin"
"4687","phak","pihak"
"4688","pihk","pihak"
"4689","pilem","film"
"4697","pling","paling"
"4698","pljrn","pelajaran"
"4703","pnjng","panjang"
